time,x,y
0.007516860961914,5.365175247192383,0.701768994331360
0.023220062255859,5.365175247192383,0.701768994331360
0.038787841796875,5.364773750305176,0.701596856117249
0.054437637329102,5.364773750305176,0.701596856117249
0.070022583007812,5.364773750305176,0.701596856117249
0.085670471191406,5.364773750305176,0.701596856117249
0.101339340209961,5.365299224853516,0.700465440750122
0.123552322387695,5.365299224853516,0.700465440750122
0.139209747314453,5.365299224853516,0.700465440750122
0.170457839965820,5.367528915405273,0.699265480041504
0.186044692993164,5.367528915405273,0.699265480041504
0.201688766479492,5.367528915405273,0.699265480041504
0.223855972290039,5.367528915405273,0.699265480041504
0.239505767822266,5.375147819519043,0.691744744777679
0.255117416381836,5.375147819519043,0.691744744777679
0.270704269409180,5.375147819519043,0.691744744777679
0.286333084106445,5.375147819519043,0.691744744777679
0.302021026611328,5.383768558502197,0.684383511543274
0.324205398559570,5.383768558502197,0.684383511543274
0.339874267578125,5.383768558502197,0.684383511543274
0.355432510375977,5.383768558502197,0.684383511543274
0.371093750000000,5.383768558502197,0.684383511543274
0.386678695678711,5.389780998229980,0.683517038822174
0.402376174926758,5.389780998229980,0.683517038822174
0.424589157104492,5.389780998229980,0.683517038822174
0.440231323242188,5.386244297027588,0.685155570507050
0.455875396728516,5.386244297027588,0.685155570507050
0.471504211425781,5.386244297027588,0.685155570507050
0.487121582031250,5.386244297027588,0.685155570507050
0.502714157104492,5.379809856414795,0.689501881599426
0.524896621704102,5.379809856414795,0.689501881599426
0.540571212768555,5.379809856414795,0.689501881599426
0.556171417236328,5.379809856414795,0.689501881599426
0.571784973144531,5.373893737792969,0.695016086101532
0.597690582275391,5.373893737792969,0.695016086101532
0.615381240844727,5.373893737792969,0.695016086101532
0.631238937377930,5.373893737792969,0.695016086101532
0.652072906494141,5.365677833557129,0.700043261051178
0.668582916259766,5.365677833557129,0.700043261051178
0.685550689697266,5.365677833557129,0.700043261051178
0.709663391113281,5.357781410217285,0.708326637744904
0.724834442138672,5.357781410217285,0.708326637744904
0.745054244995117,5.357781410217285,0.708326637744904
0.757814407348633,5.357781410217285,0.708326637744904
0.774559020996094,5.348886489868164,0.717505216598511
0.790199279785156,5.348886489868164,0.717505216598511
0.806867599487305,5.348886489868164,0.717505216598511
0.833986282348633,5.340452194213867,0.724796473979950
0.849910736083984,5.340452194213867,0.724796473979950
0.868625640869141,5.340452194213867,0.724796473979950
0.884288787841797,5.340452194213867,0.724796473979950
0.899847030639648,5.340452194213867,0.724796473979950
0.926551818847656,5.332434654235840,0.729650139808655
0.942174911499023,5.332434654235840,0.729650139808655
0.957775115966797,5.332434654235840,0.729650139808655
0.973373413085938,5.321633338928223,0.735805571079254
0.989023208618164,5.321633338928223,0.735805571079254
1.026805877685547,5.321633338928223,0.735805571079254
1.042497634887695,5.310537338256836,0.741677224636078
1.058078765869141,5.310537338256836,0.741677224636078
1.073745727539062,5.310537338256836,0.741677224636078
1.089345932006836,5.310537338256836,0.741677224636078
1.104953765869141,5.297754287719727,0.745019316673279
1.127195358276367,5.297754287719727,0.745019316673279
1.142826080322266,5.297754287719727,0.745019316673279
1.158433914184570,5.297754287719727,0.745019316673279
1.174074172973633,5.284828662872314,0.746988773345947
1.191734313964844,5.284828662872314,0.746988773345947
1.207485198974609,5.284828662872314,0.746988773345947
1.220462799072266,5.284828662872314,0.746988773345947
1.237384796142578,5.270985603332520,0.747490406036377
1.254083633422852,5.270985603332520,0.747490406036377
1.270204544067383,5.270985603332520,0.747490406036377
1.286602020263672,5.270985603332520,0.747490406036377
1.303302764892578,5.257812976837158,0.747294485569000
1.320039749145508,5.257812976837158,0.747294485569000
1.336753845214844,5.257812976837158,0.747294485569000
1.353237152099609,5.257812976837158,0.747294485569000
1.369968414306641,5.247233390808105,0.749439477920532
1.386596679687500,5.247233390808105,0.749439477920532
1.403301239013672,5.247233390808105,0.749439477920532
1.420156478881836,5.247233390808105,0.749439477920532
1.436578750610352,5.234569549560547,0.752901375293732
1.453187942504883,5.234569549560547,0.752901375293732
1.469987869262695,5.234569549560547,0.752901375293732
1.486709594726562,5.234569549560547,0.752901375293732
1.503295898437500,5.218152046203613,0.756195545196533
1.519840240478516,5.218152046203613,0.756195545196533
1.536510467529297,5.218152046203613,0.756195545196533
1.553354263305664,5.218152046203613,0.756195545196533
1.569950103759766,5.199742317199707,0.761397540569305
1.586618423461914,5.199742317199707,0.761397540569305
1.603139877319336,5.199742317199707,0.761397540569305
1.619848251342773,5.199742317199707,0.761397540569305
1.636501312255859,5.180799484252930,0.768330156803131
1.653240203857422,5.180799484252930,0.768330156803131
1.669981002807617,5.180799484252930,0.768330156803131
1.686529159545898,5.180799484252930,0.768330156803131
1.703372955322266,5.165207862854004,0.775987684726715
1.719827651977539,5.165207862854004,0.775987684726715
1.736616134643555,5.165207862854004,0.775987684726715
1.753147125244141,5.165207862854004,0.775987684726715
1.769968032836914,5.150647640228271,0.784570217132568
1.787258148193359,5.150647640228271,0.784570217132568
1.804086685180664,5.150647640228271,0.784570217132568
1.820716857910156,5.150647640228271,0.784570217132568
1.837392807006836,5.150647640228271,0.784570217132568
1.854143142700195,5.139247894287109,0.793182075023651
